mode;euclidean_distance;routed_distance;weight;preceding_purpose;following_purpose
walk;538.4615384615385;700.0;1587.1047054881385;home;shop
walk;538.4615384615385;700.0;1587.1047054881385;shop;home
walk;846.1538461538461;1100.0;1587.1047054881385;home;leisure
walk;846.1538461538461;1100.0;1587.1047054881385;leisure;home
walk;3538.4615384615386;4600.0;1587.1047054881385;home;leisure
walk;3538.4615384615386;4600.0;1587.1047054881385;leisure;home
pt;3000.0;3900.0;2230.095798972058;home;work
car_passenger;6000.0;7800.0;3729.2856488419943;work;shop
pt;4615.384615384615;6000.0;2230.095798972058;shop;home
pt;2230.7692307692305;2900.0;590.2102904072295;home;leisure
pt;7307.692307692308;9500.0;590.2102904072295;leisure;work
pt;5461.538461538461;7100.0;590.2102904072295;work;home
walk;1461.5384615384614;1900.0;465.2768204622453;home;leisure
walk;1000.0;1300.0;465.2768204622453;leisure;shop
walk;461.53846153846155;600.0;465.2768204622453;shop;other
walk;769.2307692307692;1000.0;465.2768204622453;other;home
pt;1538.4615384615383;2000.0;1215.3465243040894;home;work
pt;1538.4615384615383;2000.0;1215.3465243040894;work;home
pt;4384.615384615385;5700.0;1638.5541129591536;home;education
pt;4384.615384615385;5700.0;1638.5541129591536;education;home
walk;692.3076923076923;900.0;1584.086257310379;home;leisure
walk;692.3076923076923;900.0;1584.086257310379;leisure;home
pt;9461.538461538461;12300.0;990.0582703627115;home;work
pt;7923.076923076923;10300.0;990.0582703627115;work;work
car_passenger;9769.23076923077;12700.0;1655.6284716032724;work;leisure
pt;6538.461538461538;8500.0;990.0582703627115;leisure;home
pt;2000.0;2600.0;320.1224888448671;home;leisure
pt;2000.0;2600.0;320.1224888448671;leisure;home
car;1153.8461538461538;1500.0;1011.7120472193438;home;other
car;2923.076923076923;3800.0;1011.7120472193438;other;home
pt;2615.3846153846152;3400.0;795.6901598655481;home;shop
pt;3307.6923076923076;4300.0;795.6901598655481;shop;home
car;10153.846153846154;13200.0;2308.9973176711296;home;work
car;9615.384615384615;12500.0;2308.9973176711296;work;work
car;6076.923076923077;7900.0;2308.9973176711296;work;home
pt;1538.4615384615383;2000.0;3431.0778603107315;home;work
pt;1538.4615384615383;2000.0;3431.0778603107315;work;other
walk;769.2307692307692;1000.0;3317.023980651177;other;home
walk;1538.4615384615383;2000.0;4810.972672500057;home;work
walk;2923.076923076923;3800.0;4810.972672500057;work;other
walk;1538.4615384615383;2000.0;4810.972672500057;other;home
walk;2230.7692307692305;2900.0;4576.896881135121;home;work
walk;2230.7692307692305;2900.0;4576.896881135121;work;home
walk;230.76923076923077;300.0;3022.804124521463;home;education
walk;692.3076923076923;900.0;3022.804124521463;education;home
walk;1461.5384615384614;1900.0;3022.804124521463;home;shop
walk;1461.5384615384614;1900.0;3022.804124521463;shop;home
pt;3076.9230769230767;4000.0;726.0834882297755;home;shop
pt;3076.9230769230767;4000.0;726.0834882297755;shop;home
walk;153.84615384615384;200.0;701.9474463907692;home;shop
walk;230.76923076923077;300.0;701.9474463907692;shop;shop
walk;1000.0;1300.0;701.9474463907692;shop;shop
walk;1769.2307692307693;2300.0;701.9474463907692;shop;home
pt;5692.307692307692;7400.0;2312.627386117156;work;home
pt;5692.307692307692;7400.0;2312.627386117156;home;work
car;32307.692307692305;42000.0;2940.4824959246216;work;work
pt;10076.923076923076;13100.0;2230.095798972058;home;work
walk;538.4615384615385;700.0;2155.9642612335933;work;shop
walk;538.4615384615385;700.0;2155.9642612335933;shop;work
car_passenger;10076.923076923076;13100.0;3729.2856488419943;work;home
pt;2000.0;2600.0;954.91023308792;home;shop
pt;2000.0;2600.0;954.91023308792;shop;home
pt;2000.0;2600.0;954.91023308792;home;shop
pt;2000.0;2600.0;954.91023308792;shop;home
car;73846.15384615384;96000.0;2822.867028591788;leisure;home
car;14615.384615384615;19000.0;1215.7113101743937;work;other
car;8307.692307692307;10800.0;1215.7113101743937;other;leisure
car;2692.3076923076924;3500.0;1215.7113101743937;leisure;shop
car;9538.461538461539;12400.0;1215.7113101743937;shop;home
car;16153.846153846152;21000.0;1215.7113101743937;home;work
pt;5230.7692307692305;6800.0;743.9154469035274;home;education
pt;5230.7692307692305;6800.0;743.9154469035274;education;home
pt;6692.307692307692;8700.0;2062.798017475365;home;work
pt;6692.307692307692;8700.0;2062.798017475365;work;home
pt;3076.9230769230767;4000.0;1076.8217452866504;home;work
pt;3076.9230769230767;4000.0;1076.8217452866504;work;home
walk;2000.0;2600.0;3780.6650883024004;home;shop
walk;1230.7692307692307;1600.0;3780.6650883024004;shop;leisure
pt;2000.0;2600.0;3910.6609893057057;leisure;home
walk;230.76923076923077;300.0;655.1441428524131;home;shop
walk;230.76923076923077;300.0;655.1441428524131;shop;home
pt;6000.0;7800.0;2152.798203564711;home;work
pt;6000.0;7800.0;2152.798203564711;work;leisure
pt;2538.4615384615386;3300.0;2152.798203564711;leisure;home
walk;769.2307692307692;1000.0;1498.4055173616111;home;work
walk;769.2307692307692;1000.0;1498.4055173616111;work;home
walk;1000.0;1300.0;763.3362524146856;home;leisure
pt;1538.4615384615383;2000.0;789.583111521079;leisure;shop
pt;1538.4615384615383;2000.0;789.583111521079;shop;home
pt;4461.538461538461;5800.0;789.583111521079;home;leisure
pt;4461.538461538461;5800.0;789.583111521079;leisure;home
walk;615.3846153846154;800.0;763.3362524146856;home;leisure
walk;615.3846153846154;800.0;763.3362524146856;leisure;home
walk;538.4615384615385;700.0;886.5360947309753;home;other
walk;538.4615384615385;700.0;886.5360947309753;other;home
walk;307.6923076923077;400.0;886.5360947309753;home;shop
walk;307.6923076923077;400.0;886.5360947309753;shop;home
pt;6692.307692307692;8700.0;917.0191065066236;home;education
pt;6692.307692307692;8700.0;917.0191065066236;education;home
pt;5538.461538461538;7200.0;756.4579361793257;home;work
pt;5538.461538461538;7200.0;756.4579361793257;work;home
pt;6000.0;7800.0;771.8913374733695;home;work
pt;6000.0;7800.0;771.8913374733695;work;home
pt;3000.0;3900.0;840.1907841023319;home;work
pt;3000.0;3900.0;840.1907841023319;work;home
walk;769.2307692307692;1000.0;812.2616543995174;home;work
walk;538.4615384615385;700.0;812.2616543995174;work;home
car;3846.153846153846;5000.0;1051.3221735419763;home;work
car;4461.538461538461;5800.0;1051.3221735419763;work;home
walk;846.1538461538461;1100.0;5900.691307689573;home;education
walk;615.3846153846154;800.0;5900.691307689573;education;home
walk;461.53846153846155;600.0;5900.691307689573;home;education
walk;846.1538461538461;1100.0;5900.691307689573;education;home
walk;1000.0;1300.0;5900.691307689573;home;other
walk;2384.6153846153848;3100.0;5900.691307689573;other;home
walk;615.3846153846154;800.0;669.8731502633318;home;leisure
walk;615.3846153846154;800.0;669.8731502633318;leisure;home
pt;6000.0;7800.0;1195.9668557491966;home;other
pt;6000.0;7800.0;1195.9668557491966;other;home
walk;307.6923076923077;400.0;1182.0356812462292;home;education
walk;538.4615384615385;700.0;1182.0356812462292;education;home
pt;3384.6153846153843;4400.0;5228.706957931457;home;work
pt;3384.6153846153843;4400.0;5228.706957931457;work;home
walk;384.6153846153846;500.0;906.9768983349168;home;shop
walk;384.6153846153846;500.0;906.9768983349168;shop;home
pt;5538.461538461538;7200.0;323.5346636647563;home;work
pt;7076.923076923077;9200.0;323.5346636647563;work;shop
walk;2230.7692307692305;2900.0;312.7799139628732;shop;home
walk;76.92307692307692;100.0;1616.0921070056759;home;shop
walk;76.92307692307692;100.0;1616.0921070056759;shop;home
walk;2230.7692307692305;2900.0;1616.0921070056759;home;work
walk;2923.076923076923;3800.0;1616.0921070056759;work;shop
walk;2000.0;2600.0;1616.0921070056759;shop;home
walk;76.92307692307692;100.0;1616.0921070056759;home;leisure
walk;76.92307692307692;100.0;1616.0921070056759;leisure;home
pt;4461.538461538461;5800.0;1122.4713170645196;home;leisure
pt;4461.538461538461;5800.0;1122.4713170645196;leisure;home
walk;230.76923076923077;300.0;4030.5233303939776;home;shop
walk;230.76923076923077;300.0;4030.5233303939776;shop;home
bicycle;2461.5384615384614;3200.0;5396.57828493278;home;other
bicycle;3461.5384615384614;4500.0;5396.57828493278;other;shop
walk;923.0769230769231;1200.0;2509.728152647418;shop;shop
bicycle;3615.3846153846152;4700.0;5396.57828493278;shop;shop
walk;2230.7692307692305;2900.0;2509.728152647418;shop;home
walk;2230.7692307692305;2900.0;946.9301694207776;home;work
walk;2230.7692307692305;2900.0;946.9301694207776;work;home
pt;3384.6153846153843;4400.0;702.2406662232411;home;work
walk;2230.7692307692305;2900.0;902.300119407454;home;shop
walk;2230.7692307692305;2900.0;902.300119407454;shop;home
bicycle;9615.384615384615;12500.0;5163.87652585788;home;work
walk;538.4615384615385;700.0;2401.508068533855;work;leisure
walk;461.53846153846155;600.0;2401.508068533855;leisure;work
bicycle;6076.923076923077;7900.0;5163.87652585788;work;home
walk;2230.7692307692305;2900.0;1815.605467003573;home;shop
walk;2230.7692307692305;2900.0;1815.605467003573;shop;home
bicycle;2461.5384615384614;3200.0;2600.8553930478934;home;work
bicycle;2461.5384615384614;3200.0;2600.8553930478934;work;home
walk;769.2307692307692;1000.0;979.2943011478179;home;shop
walk;769.2307692307692;1000.0;979.2943011478179;shop;home
walk;76.92307692307692;100.0;979.2943011478179;home;shop
walk;76.92307692307692;100.0;979.2943011478179;shop;home
car_passenger;3076.9230769230767;4000.0;1693.9372553298622;home;leisure
car_passenger;3076.9230769230767;4000.0;1693.9372553298622;leisure;home
walk;461.53846153846155;600.0;696.3162244269573;home;other
pt;3461.5384615384614;4500.0;720.258640076963;other;leisure
pt;6538.461538461538;8500.0;720.258640076963;leisure;shop
pt;3461.5384615384614;4500.0;720.258640076963;shop;home
walk;461.53846153846155;600.0;882.0669393019197;home;shop
walk;461.53846153846155;600.0;882.0669393019197;shop;home
bicycle;26923.076923076922;35000.0;1346.6457801975362;home;education
bicycle;25538.46153846154;33200.0;1346.6457801975362;education;home
car;3076.9230769230767;4000.0;4626.255499804123;home;work
car;2230.7692307692305;2900.0;4626.255499804123;work;home
car;1538.4615384615383;2000.0;2289.922032036804;home;work
car;3923.076923076923;5100.0;2289.922032036804;work;home
walk;461.53846153846155;600.0;1180.6341754989169;home;other
pt;5538.461538461538;7200.0;1221.2295733494552;other;work
walk;2923.076923076923;3800.0;1180.6341754989169;work;leisure
pt;5538.461538461538;7200.0;1221.2295733494552;leisure;home
walk;461.53846153846155;600.0;1180.6341754989169;home;other
walk;384.6153846153846;500.0;1180.6341754989169;other;home
walk;461.53846153846155;600.0;1008.1406681697772;home;shop
walk;461.53846153846155;600.0;1008.1406681697772;shop;home
pt;548769.2307692308;713400.0;1706.6395817629457;home;leisure
pt;4538.461538461538;5900.0;1361.1172550160832;home;leisure
pt;4846.153846153846;6300.0;1361.1172550160832;leisure;home
walk;1000.0;1300.0;1315.8717928241854;home;shop
walk;769.2307692307692;1000.0;1315.8717928241854;shop;home
car;4615.384615384615;6000.0;531.6759190675109;leisure;home
walk;1000.0;1300.0;2787.3495676618663;home;work
pt;3307.6923076923076;4300.0;2883.190910387645;work;home
walk;1538.4615384615383;2000.0;1151.1981198123183;home;other
walk;2307.6923076923076;3000.0;1151.1981198123183;other;leisure
walk;2076.9230769230767;2700.0;1151.1981198123183;leisure;home
pt;4384.615384615385;5700.0;1041.2056861272472;home;work
pt;3000.0;3900.0;1041.2056861272472;work;shop
pt;3000.0;3900.0;1041.2056861272472;shop;work
pt;4384.615384615385;5700.0;1041.2056861272472;work;home
pt;5846.153846153846;7600.0;1041.2056861272472;home;leisure
pt;5846.153846153846;7600.0;1041.2056861272472;leisure;home
walk;769.2307692307692;1000.0;1763.4953480229765;home;shop
walk;769.2307692307692;1000.0;1763.4953480229765;shop;home
pt;3461.5384615384614;4500.0;1824.1320776266348;home;leisure
pt;2000.0;2600.0;808.6557712398408;home;other
pt;2000.0;2600.0;808.6557712398408;other;home
pt;3923.076923076923;5100.0;808.6557712398408;home;shop
pt;3923.076923076923;5100.0;808.6557712398408;shop;home
walk;615.3846153846154;800.0;1584.2137771832909;home;shop
walk;846.1538461538461;1100.0;1584.2137771832909;shop;leisure
pt;7461.538461538461;9700.0;922.1902933943276;home;work
pt;7461.538461538461;9700.0;922.1902933943276;work;home
pt;7461.538461538461;9700.0;922.1902933943276;home;work
pt;7461.538461538461;9700.0;922.1902933943276;work;home
pt;14923.076923076922;19400.0;369.3200143975696;home;leisure
car;10230.76923076923;13300.0;1602.0469102680647;home;work
car;4153.846153846153;5400.0;1602.0469102680647;work;work
car;3384.6153846153843;4400.0;1602.0469102680647;work;work
car;11461.538461538461;14900.0;1602.0469102680647;work;work
car;6384.615384615385;8300.0;1602.0469102680647;work;work
car;13615.384615384615;17700.0;1602.0469102680647;work;work
pt;6923.076923076923;9000.0;1259.9760629982256;work;home
walk;461.53846153846155;600.0;1419.9851831101757;leisure;shop
walk;461.53846153846155;600.0;1419.9851831101757;shop;home
car;3615.3846153846152;4700.0;1867.5778272873652;home;leisure
car;7307.692307692308;9500.0;1867.5778272873652;leisure;home
pt;3615.3846153846152;4700.0;392.0133723697131;home;shop
pt;3615.3846153846152;4700.0;392.0133723697131;shop;home
pt;6923.076923076923;9000.0;1151.5600658116452;home;education
pt;6923.076923076923;9000.0;1151.5600658116452;education;home
pt;7000.0;9100.0;1419.9643342876366;home;work
walk;230.76923076923077;300.0;1372.762711970318;work;shop
walk;384.6153846153846;500.0;1372.762711970318;shop;work
car_passenger;7000.0;9100.0;2374.540419369988;work;home
pt;8923.076923076922;11600.0;802.3556189347715;home;work
pt;9000.0;11700.0;802.3556189347715;work;home
walk;230.76923076923077;300.0;1113.280580905134;home;other
pt;7000.0;9100.0;1151.5600658116452;other;work
pt;3615.3846153846152;4700.0;1151.5600658116452;work;leisure
bicycle;3615.3846153846152;4700.0;2393.8472386391663;leisure;shop
bicycle;1153.8461538461538;1500.0;2393.8472386391663;shop;leisure
walk;230.76923076923077;300.0;1113.280580905134;leisure;home
pt;5846.153846153846;7600.0;1155.7860129975913;home;work
pt;2384.6153846153848;3100.0;1155.7860129975913;work;shop
pt;3461.5384615384614;4500.0;1155.7860129975913;shop;home
pt;10230.76923076923;13300.0;1009.8161937537816;home;work
pt;10230.76923076923;13300.0;1009.8161937537816;work;home
pt;2230.7692307692305;2900.0;4969.179130445904;home;leisure
pt;2230.7692307692305;2900.0;4969.179130445904;leisure;home
walk;461.53846153846155;600.0;4803.996589674498;home;leisure
walk;461.53846153846155;600.0;4803.996589674498;leisure;home
car;4615.384615384615;6000.0;691.422310164844;home;shop
car;2230.7692307692305;2900.0;691.422310164844;shop;home
pt;2461.5384615384614;3200.0;699.6840076030525;home;education
pt;2461.5384615384614;3200.0;699.6840076030525;education;home
walk;230.76923076923077;300.0;676.425521829242;home;shop
walk;230.76923076923077;300.0;676.425521829242;shop;home
pt;0.0;0.0;488.49885410467834;home;work
pt;0.0;0.0;488.49885410467834;work;home
bicycle;11538.461538461537;15000.0;1792.4276004588498;home;work
bicycle;10384.615384615385;13500.0;1792.4276004588498;work;home
pt;6923.076923076923;9000.0;1099.4360199187788;home;other
pt;6923.076923076923;9000.0;1099.4360199187788;other;home
walk;230.76923076923077;300.0;1062.8892120017358;home;shop
walk;230.76923076923077;300.0;1062.8892120017358;shop;home
walk;1538.4615384615383;2000.0;952.3240589851238;home;leisure
walk;307.6923076923077;400.0;952.3240589851238;leisure;home
pt;3615.3846153846152;4700.0;1272.2153633446308;home;work
pt;3615.3846153846152;4700.0;1272.2153633446308;work;home
pt;5230.7692307692305;6800.0;1420.2246736301718;home;work
pt;5230.7692307692305;6800.0;1420.2246736301718;work;home
pt;7000.0;9100.0;1175.0880449376543;home;leisure
pt;7000.0;9100.0;1175.0880449376543;leisure;home
pt;2461.5384615384614;3200.0;1175.0880449376543;home;leisure
pt;9461.538461538461;12300.0;2114.6103848150983;home;work
pt;9461.538461538461;12300.0;2114.6103848150983;work;home
pt;2461.5384615384614;3200.0;1362.348874217826;home;education
pt;2461.5384615384614;3200.0;1362.348874217826;education;home
walk;538.4615384615385;700.0;789.3208952257716;home;other
walk;461.53846153846155;600.0;789.3208952257716;other;home
walk;538.4615384615385;700.0;789.3208952257716;home;other
walk;538.4615384615385;700.0;789.3208952257716;other;home
pt;5000.0;6500.0;279.4198886434921;home;other
walk;1384.6153846153845;1800.0;270.1315764421057;other;leisure
pt;3538.4615384615386;4600.0;279.4198886434921;leisure;other
walk;2384.6153846153848;3100.0;270.1315764421057;other;shop
pt;5846.153846153846;7600.0;279.4198886434921;shop;home
